model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,memory_usage,max_memory,randomseed
toad_bpen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.982786509295499,0.971875,3135.0,51568.0,4096000,6
toad_bpen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.982786509295499,0.971875,3135.0,51568.0,8192000,6
toad_bpen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.982786509295499,0.971875,3135.0,51568.0,16384000,6
toad_nopen,mushroom,1.0,1.0,4.0,0.0,1e+34,0.9723076923076924,0.9778461538461538,23.0,670.0,2000,6
toad_nopen,covtype,2.0,2.0,4.0,0.0,1e+34,0.7501129493771649,0.752854917687151,63.0,1914.0,2000,6
toad_nopen,breastcancer,8.0,8.0,2.0,0.0,1e+34,0.945054945054945,0.9298245614035088,63.0,1601.0,2000,6
toad_nopen,kr-vs-kp,1.0,1.0,4.0,0.0,1e+34,0.9405271526418788,0.9421875,17.0,370.0,2000,6
toad_nopen,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2584820678706365,0.2602205255948286,63.0,1309.0,2000,6
toad_nopen,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4042928433394765,0.3998932001223741,63.0,1598.0,2000,6
toad_nopen,wine,1.0,7.0,1.0,0.0,1e+34,0.4634615384615385,0.4276923076923077,27.0,725.0,2000,6
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6266861728448183,0.6312917910897309,55.0,1405.0,2000,6
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9953846153846154,0.9907692307692308,47.0,2710.0,4000,6
toad_nopen,covtype,4.0,4.0,4.0,0.0,1e+34,0.7526731352595685,0.7554624235174652,127.0,3736.0,4000,6
toad_nopen,breastcancer,32.0,32.0,1.0,0.0,1e+34,0.945054945054945,0.9210526315789472,127.0,2707.0,4000,6
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9561857876712327,0.959375,91.0,3672.0,4000,6
toad_nopen,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3331589926678926,0.331653467455973,127.0,2901.0,4000,6
toad_nopen,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5152272706940209,0.5168812675783125,127.0,3625.0,4000,6
toad_nopen,wine,2.0,14.0,2.0,0.0,1e+34,0.5423076923076923,0.5215384615384615,109.0,2960.0,4000,6
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6266861728448183,0.6312917910897309,55.0,1405.0,4000,6
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9953846153846154,0.9907692307692308,47.0,2710.0,8000,6
toad_nopen,covtype,2.0,2.0,8.0,0.0,1e+34,0.7710462339450528,0.7708578952350628,123.0,6013.0,8000,6
toad_nopen,breastcancer,64.0,64.0,1.0,0.0,1e+34,0.9494505494505494,0.9210526315789472,255.0,5474.0,8000,6
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9561857876712327,0.959375,91.0,3672.0,8000,6
toad_nopen,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.428626986551326,0.4104511786121929,255.0,5676.0,8000,6
toad_nopen,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6261268332438604,0.6309296341315409,255.0,6710.0,8000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,8000,6
toad_nopen,covtype_multi,4.0,28.0,2.0,0.0,1e+34,0.6339364471504486,0.63884753405678,223.0,5852.0,8000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,16000,6
toad_nopen,covtype,4.0,4.0,8.0,0.0,1e+34,0.7792001032680019,0.7814256086331678,247.0,9964.0,16000,6
toad_nopen,breastcancer,32.0,32.0,4.0,0.0,1e+34,0.9538461538461538,0.9385964912280702,567.0,15345.0,16000,6
toad_nopen,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.960874052103718,0.9609375,437.0,8929.0,16000,6
toad_nopen,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4964754260366181,0.4725830031812242,511.0,10964.0,16000,6
toad_nopen,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7068666957570342,0.715536200390732,511.0,12418.0,16000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,16000,6
toad_nopen,covtype_multi,8.0,56.0,2.0,0.0,1e+34,0.6742539962565349,0.6790272196070669,447.0,10836.0,16000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,32000,6
toad_nopen,covtype,16.0,16.0,8.0,0.0,1e+34,0.7918719476775457,0.7927334061943323,991.0,29797.0,32000,6
toad_nopen,breastcancer,256.0,256.0,1.0,0.0,1e+34,0.9604395604395604,0.9385964912280702,1023.0,19350.0,32000,6
toad_nopen,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.9745703889432484,0.96875,1905.0,31742.0,32000,6
toad_nopen,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5548401483190404,0.5200588434630979,1007.0,24205.0,32000,6
toad_nopen,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7507132181173699,0.7581007916394418,1023.0,23745.0,32000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,32000,6
toad_nopen,covtype_multi,4.0,28.0,4.0,0.0,1e+34,0.6974892967018782,0.7011522938306239,891.0,23828.0,32000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,64000,6
toad_nopen,covtype,32.0,32.0,8.0,0.0,1e+34,0.8064155246229642,0.8063561181725084,1983.0,54709.0,64000,6
toad_nopen,breastcancer,256.0,256.0,1.0,0.0,1e+34,0.9604395604395604,0.9385964912280702,1023.0,19350.0,64000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,64000,6
toad_nopen,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6772724038592071,0.6447121580468966,1983.0,50160.0,64000,6
toad_nopen,california_housing,64.0,64.0,4.0,0.0,1e+34,0.7826452859566478,0.7840891792492422,1969.0,49252.0,64000,6
toad_nopen,wine,4.0,28.0,8.0,0.0,1e+34,0.5884615384615385,0.5453846153846154,1631.0,47373.0,64000,6
toad_nopen,covtype_multi,4.0,28.0,8.0,0.0,1e+34,0.7359135991050106,0.7400067123912464,1735.0,50621.0,64000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,128000,6
toad_nopen,covtype,64.0,64.0,8.0,0.0,1e+34,0.8224650932639143,0.8231112793989828,3967.0,102505.0,128000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,128000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,128000,6
toad_nopen,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7471290700406701,0.7224814849284649,3965.0,96010.0,128000,6
toad_nopen,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8126555364720549,0.8151418762197761,3967.0,100359.0,128000,6
toad_nopen,wine,8.0,56.0,8.0,0.0,1e+34,0.6173076923076923,0.5715384615384616,3367.0,87265.0,128000,6
toad_nopen,covtype_multi,8.0,56.0,8.0,0.0,1e+34,0.7640111013102128,0.7652126020842835,3471.0,92485.0,128000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,256000,6
toad_nopen,covtype,128.0,128.0,8.0,0.0,1e+34,0.8423656978120092,0.8419834255569993,7935.0,190148.0,256000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,256000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,256000,6
toad_nopen,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7849556412325334,0.7660396788472958,7753.0,179809.0,256000,6
toad_nopen,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8319999940251865,0.8305727029784297,7935.0,191648.0,256000,6
toad_nopen,wine,16.0,112.0,8.0,0.0,1e+34,0.6269230769230769,0.5884615384615385,6767.0,161620.0,256000,6
toad_nopen,covtype_multi,16.0,112.0,8.0,0.0,1e+34,0.7804479249585853,0.7807199469893205,6943.0,169404.0,256000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,512000,6
toad_nopen,covtype,256.0,256.0,8.0,0.0,1e+34,0.8700759450097889,0.8681617514177775,15871.0,355220.0,512000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,512000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,512000,6
toad_nopen,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8124435416867752,0.8001955338375297,15287.0,337406.0,512000,6
toad_nopen,california_housing,256.0,256.0,8.0,0.0,1e+34,0.840487676657276,0.8391105428723471,15851.0,360739.0,512000,6
toad_nopen,wine,32.0,224.0,8.0,0.0,1e+34,0.6365384615384615,0.6092307692307692,13561.0,300934.0,512000,6
toad_nopen,covtype_multi,32.0,224.0,8.0,0.0,1e+34,0.7976592586218024,0.799609304406943,13887.0,313503.0,512000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,1024000,6
toad_nopen,covtype,512.0,512.0,8.0,0.0,1e+34,0.8978292205417268,0.8960956257583711,31743.0,672277.0,1024000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,1024000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,1024000,6
toad_nopen,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8270553867267828,0.8191091428093582,30695.0,646933.0,1024000,6
toad_nopen,california_housing,512.0,512.0,8.0,0.0,1e+34,0.8441270835547674,0.8433116752588362,31687.0,680395.0,1024000,6
toad_nopen,wine,256.0,1792.0,4.0,0.0,1e+34,0.6653846153846154,0.6469230769230769,39829.0,808351.0,1024000,6
toad_nopen,covtype_multi,64.0,448.0,8.0,0.0,1e+34,0.8256707041586885,0.8266826157672349,27775.0,589283.0,1024000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,2048000,6
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.9272821152729072,0.9244511759593126,63487.0,1294516.0,2048000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,2048000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,2048000,6
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.832044949208624,0.8254565780894743,61799.0,1265766.0,2048000,6
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8454149225401102,0.8446528130606274,63351.0,1308291.0,2048000,6
toad_nopen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6923076923076923,0.6569230769230769,90633.0,1809944.0,2048000,6
toad_nopen,covtype_multi,128.0,896.0,8.0,0.0,1e+34,0.8531873238527571,0.8534547300844212,55551.0,1134297.0,2048000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,4096000,6
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.9272821152729072,0.9244511759593126,63487.0,1294516.0,4096000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,4096000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,4096000,6
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.832044949208624,0.8254565780894743,61799.0,1265766.0,4096000,6
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8454149225401102,0.8446528130606274,63351.0,1308291.0,4096000,6
toad_nopen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6923076923076923,0.6569230769230769,90633.0,1809944.0,4096000,6
toad_nopen,covtype_multi,256.0,1792.0,8.0,0.0,1e+34,0.8859534003141069,0.8854160391728269,111103.0,2216769.0,4096000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,8192000,6
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.9272821152729072,0.9244511759593126,63487.0,1294516.0,8192000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,8192000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,8192000,6
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.832044949208624,0.8254565780894743,61799.0,1265766.0,8192000,6
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8454149225401102,0.8446528130606274,63351.0,1308291.0,8192000,6
toad_nopen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6923076923076923,0.6569230769230769,90633.0,1809944.0,8192000,6
toad_nopen,covtype_multi,512.0,3584.0,8.0,0.0,1e+34,0.8926873346098406,0.8933504298512087,219835.0,4350178.0,8192000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,16384000,6
toad_nopen,covtype,1024.0,1024.0,8.0,0.0,1e+34,0.9272821152729072,0.9244511759593126,63487.0,1294516.0,16384000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,16384000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,16384000,6
toad_nopen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.832044949208624,0.8254565780894743,61799.0,1265766.0,16384000,6
toad_nopen,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8454149225401102,0.8446528130606274,63351.0,1308291.0,16384000,6
toad_nopen,wine,256.0,1792.0,8.0,0.0,1e+34,0.6923076923076923,0.6569230769230769,90633.0,1809944.0,16384000,6
toad_nopen,covtype_multi,512.0,3584.0,8.0,0.0,1e+34,0.8926873346098406,0.8933504298512087,219835.0,4350178.0,16384000,6
lgbm_array,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1275007309596397,0.1341067638015055,15.0,1920.0,2000,6
lgbm_array,kin8nm,8.0,8.0,4.0,0.0,1e+34,0.1952713287053021,0.1988175688870824,31.0,3968.0,4000,6
lgbm_array,kin8nm,8.0,8.0,2.0,0.0,1e+34,0.2487213478412142,0.2537319071212617,61.0,7808.0,8000,6
lgbm_array,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3326605203260495,0.3264681535369587,125.0,16000.0,16000,6
lgbm_array,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.4276328778567406,0.4058788393964149,249.0,31872.0,32000,6
lgbm_array,kin8nm,64.0,34.0,4.0,0.0,1e+34,0.5024678601734885,0.4713363588713375,479.0,61312.0,64000,6
lgbm_array,kin8nm,64.0,42.0,4.0,0.0,1e+34,0.5746547169476415,0.5375094168177892,915.0,117120.0,128000,6
lgbm_array,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6826127438868594,0.6468553234293916,1983.0,253824.0,256000,6
lgbm_array,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7619636827076239,0.7372294448436103,3967.0,507776.0,512000,6
lgbm_array,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.8019666298573014,0.7897122964279595,7919.0,1013632.0,1024000,6
lgbm_array,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8262818338859557,0.8100650704615094,15457.0,1978496.0,2048000,6
lgbm_array,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8380342388183728,0.8265894942067114,30821.0,3945088.0,4096000,6
lgbm_array,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,7841408.0,8192000,6
lgbm_array,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,7841408.0,16384000,6
toad_bpen,kin8nm,16.0,15.0,2.0,0.0,1e+34,0.2949890309875819,0.2945776616101666,89.0,1865.0,2000,6
toad_bpen,kin8nm,64.0,50.0,1.0,0.0,1e+34,0.3613454046299394,0.3466419355733224,199.0,3931.0,4000,6
toad_bpen,kin8nm,64.0,41.0,2.0,0.0,1e+34,0.4499242066207121,0.4274799262290299,309.0,6380.0,8000,6
toad_bpen,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5402893186756108,0.5112223865348846,717.0,15566.0,16000,6
toad_bpen,kin8nm,64.0,45.0,4.0,0.0,1e+34,0.6101018151933295,0.5730545485992331,1245.0,26539.0,32000,6
toad_bpen,kin8nm,64.0,41.0,8.0,0.0,1e+34,0.708431940281024,0.6770748874977593,2541.0,59295.0,64000,6
toad_bpen,kin8nm,128.0,73.0,8.0,0.0,1e+34,0.7679008827432835,0.744812948024823,4525.0,104185.0,128000,6
toad_bpen,kin8nm,256.0,140.0,8.0,0.0,1e+34,0.8071107421547634,0.7947944610687085,8663.0,195906.0,256000,6
toad_bpen,kin8nm,512.0,383.0,8.0,0.0,1e+34,0.8301115735425519,0.8222516970748835,23219.0,494764.0,512000,6
toad_bpen,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8380342388183728,0.8265894942067114,30821.0,649435.0,1024000,6
toad_bpen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,1255042.0,2048000,6
toad_bpen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,1255042.0,4096000,6
toad_bpen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,1255042.0,8192000,6
toad_bpen,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8394773058010073,0.8308441137240933,61261.0,1255042.0,16384000,6
toad_nopen,mushroom,1.0,1.0,4.0,0.0,1e+34,0.9723076923076924,0.9778461538461538,23.0,670.0,2000,6
toad_nopen,covtype,2.0,2.0,4.0,0.0,1e+34,0.7501129493771649,0.752854917687151,63.0,1914.0,2000,6
toad_nopen,breastcancer,8.0,8.0,2.0,0.0,1e+34,0.945054945054945,0.9298245614035088,63.0,1601.0,2000,6
toad_nopen,kr-vs-kp,1.0,1.0,4.0,0.0,1e+34,0.9405271526418788,0.9421875,17.0,370.0,2000,6
toad_nopen,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2584820678706365,0.2602205255948286,63.0,1309.0,2000,6
toad_nopen,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4042928433394765,0.3998932001223741,63.0,1598.0,2000,6
toad_nopen,wine,1.0,7.0,1.0,0.0,1e+34,0.4634615384615385,0.4276923076923077,27.0,725.0,2000,6
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6266861728448183,0.6312917910897309,55.0,1405.0,2000,6
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9953846153846154,0.9907692307692308,47.0,2710.0,4000,6
toad_nopen,covtype,4.0,4.0,4.0,0.0,1e+34,0.7526731352595685,0.7554624235174652,127.0,3736.0,4000,6
toad_nopen,breastcancer,32.0,32.0,1.0,0.0,1e+34,0.945054945054945,0.9210526315789472,127.0,2707.0,4000,6
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9561857876712327,0.959375,91.0,3672.0,4000,6
toad_nopen,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3331589926678926,0.331653467455973,127.0,2901.0,4000,6
toad_nopen,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5152272706940209,0.5168812675783125,127.0,3625.0,4000,6
toad_nopen,wine,2.0,14.0,2.0,0.0,1e+34,0.5423076923076923,0.5215384615384615,109.0,2960.0,4000,6
toad_nopen,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6266861728448183,0.6312917910897309,55.0,1405.0,4000,6
toad_nopen,mushroom,1.0,1.0,8.0,0.0,1e+34,0.9953846153846154,0.9907692307692308,47.0,2710.0,8000,6
toad_nopen,covtype,2.0,2.0,8.0,0.0,1e+34,0.7710462339450528,0.7708578952350628,123.0,6013.0,8000,6
toad_nopen,breastcancer,64.0,64.0,1.0,0.0,1e+34,0.9494505494505494,0.9210526315789472,255.0,5474.0,8000,6
toad_nopen,kr-vs-kp,2.0,2.0,8.0,0.0,1e+34,0.9561857876712327,0.959375,91.0,3672.0,8000,6
toad_nopen,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.428626986551326,0.4104511786121929,255.0,5676.0,8000,6
toad_nopen,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6261268332438604,0.6309296341315409,255.0,6710.0,8000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,8000,6
toad_nopen,covtype_multi,4.0,28.0,2.0,0.0,1e+34,0.6339364471504486,0.63884753405678,223.0,5852.0,8000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,16000,6
toad_nopen,covtype,4.0,4.0,8.0,0.0,1e+34,0.7792001032680019,0.7814256086331678,247.0,9964.0,16000,6
toad_nopen,breastcancer,32.0,32.0,4.0,0.0,1e+34,0.9538461538461538,0.9385964912280702,567.0,15345.0,16000,6
toad_nopen,kr-vs-kp,8.0,8.0,8.0,0.0,1e+34,0.960874052103718,0.9609375,437.0,8929.0,16000,6
toad_nopen,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4964754260366181,0.4725830031812242,511.0,10964.0,16000,6
toad_nopen,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7068666957570342,0.715536200390732,511.0,12418.0,16000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,16000,6
toad_nopen,covtype_multi,8.0,56.0,2.0,0.0,1e+34,0.6742539962565349,0.6790272196070669,447.0,10836.0,16000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,32000,6
toad_nopen,covtype,16.0,16.0,8.0,0.0,1e+34,0.7918719476775457,0.7927334061943323,991.0,29797.0,32000,6
toad_nopen,breastcancer,256.0,256.0,1.0,0.0,1e+34,0.9604395604395604,0.9385964912280702,1023.0,19350.0,32000,6
toad_nopen,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.9745703889432484,0.96875,1905.0,31742.0,32000,6
toad_nopen,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5548401483190404,0.5200588434630979,1007.0,24205.0,32000,6
toad_nopen,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7507132181173699,0.7581007916394418,1023.0,23745.0,32000,6
toad_nopen,wine,4.0,28.0,2.0,0.0,1e+34,0.5596153846153846,0.5330769230769231,217.0,5688.0,32000,6
toad_nopen,covtype_multi,4.0,28.0,4.0,0.0,1e+34,0.6974892967018782,0.7011522938306239,891.0,23828.0,32000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,64000,6
toad_nopen,covtype,32.0,32.0,8.0,0.0,1e+34,0.8064155246229642,0.8063561181725084,1983.0,54709.0,64000,6
toad_nopen,breastcancer,256.0,256.0,1.0,0.0,1e+34,0.9604395604395604,0.9385964912280702,1023.0,19350.0,64000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,64000,6
toad_nopen,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6772724038592071,0.6447121580468966,1983.0,50160.0,64000,6
toad_nopen,california_housing,64.0,64.0,4.0,0.0,1e+34,0.7826452859566478,0.7840891792492422,1969.0,49252.0,64000,6
toad_nopen,wine,4.0,28.0,8.0,0.0,1e+34,0.5884615384615385,0.5453846153846154,1631.0,47373.0,64000,6
toad_nopen,covtype_multi,4.0,28.0,8.0,0.0,1e+34,0.7359135991050106,0.7400067123912464,1735.0,50621.0,64000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,128000,6
toad_nopen,covtype,64.0,64.0,8.0,0.0,1e+34,0.8224650932639143,0.8231112793989828,3967.0,102505.0,128000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,128000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,128000,6
toad_nopen,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7471290700406701,0.7224814849284649,3965.0,96010.0,128000,6
toad_nopen,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8126555364720549,0.8151418762197761,3967.0,100359.0,128000,6
toad_nopen,wine,8.0,56.0,8.0,0.0,1e+34,0.6173076923076923,0.5715384615384616,3367.0,87265.0,128000,6
toad_nopen,covtype_multi,8.0,56.0,8.0,0.0,1e+34,0.7640111013102128,0.7652126020842835,3471.0,92485.0,128000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,256000,6
toad_nopen,covtype,128.0,128.0,8.0,0.0,1e+34,0.8423656978120092,0.8419834255569993,7935.0,190148.0,256000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,256000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,256000,6
toad_nopen,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7849556412325334,0.7660396788472958,7753.0,179809.0,256000,6
toad_nopen,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8319999940251865,0.8305727029784297,7935.0,191648.0,256000,6
toad_nopen,wine,16.0,112.0,8.0,0.0,1e+34,0.6269230769230769,0.5884615384615385,6767.0,161620.0,256000,6
toad_nopen,covtype_multi,16.0,112.0,8.0,0.0,1e+34,0.7804479249585853,0.7807199469893205,6943.0,169404.0,256000,6
toad_nopen,mushroom,32.0,32.0,4.0,0.0,1e+34,1.0,0.9987692307692309,885.0,14954.0,512000,6
toad_nopen,covtype,256.0,256.0,8.0,0.0,1e+34,0.8700759450097889,0.8681617514177775,15871.0,355220.0,512000,6
toad_nopen,breastcancer,256.0,256.0,4.0,0.0,1e+34,0.9626373626373624,0.956140350877193,4135.0,93815.0,512000,6
toad_nopen,kr-vs-kp,128.0,128.0,4.0,0.0,1e+34,0.9816123409980432,0.971875,3143.0,51668.0,512000,6
